Date,N1,N2,N3,N4,N5,E1,E2,Year,Month,DayOfWeek,DayOfYear,WeekOfYear,Quarter,Season,Main_Sum,Main_Mean,Main_Std,Main_Min,Main_Max,Main_Range,Stars_Sum,Stars_Mean,Stars_Diff,Main_Even_Count,Main_Odd_Count,Stars_Even_Count,Decade_1_Count,Decade_2_Count,Decade_3_Count,Decade_4_Count,Decade_5_Count,N1_Freq_50,N2_Freq_50,N3_Freq_50,N4_Freq_50,N5_Freq_50,E1_Freq_50,E2_Freq_50,N1_LastSeen,N2_LastSeen,N3_LastSeen,N4_LastSeen,N5_LastSeen,E1_LastSeen,E2_LastSeen,Main_Sum_MA_5,Stars_Sum_MA_5,Main_Sum_MA_10,Stars_Sum_MA_10,Main_Sum_MA_20,Stars_Sum_MA_20,Main_Sum_Volatility_5,Main_Sum_Volatility_10,Main_Sum_Volatility_20
2020-12-18,2,3,13,17,21,7,8,2020,12,4,353,51,4,0,56,11.2,8.438009243891596,2,21,19,15,7.5,1,1,4,1,2,2,1,0,0,0.06,0.0,0.02,0.04,0.0,0.04,0.06,6,108,2,32,462,32,20,97.0,11.8,120.5,13.2,118.8,12.25,27.811867970346974,50.748289516878145,41.363090590016355
2020-12-22,2,10,16,42,50,4,11,2020,12,1,357,52,4,0,120,24.0,20.8806130178211,2,50,48,15,7.5,7,5,0,1,2,1,0,0,2,0.08,0.04,0.04,0.06,0.16,0.08,0.08,1,27,24,8,8,6,5,94.4,12.4,119.1,13.9,117.6,12.45,23.943683927082166,50.52711043478425,40.9394932218654
2020-12-25,16,21,27,30,32,3,5,2020,12,4,360,52,4,0,126,25.2,6.610597552415364,16,32,16,8,4.0,2,3,2,0,0,1,3,1,0,0.06,0.02,0.08,0.06,0.0,0.2,0.04,11,23,6,11,62,4,36,100.4,11.2,112.3,13.5,115.1,12.4,27.880100430235377,43.40007680484747,38.648074780130145
2020-12-29,7,32,39,40,45,3,8,2020,12,1,364,53,4,0,163,32.6,15.043270920913443,7,45,38,11,5.5,5,2,3,1,1,0,0,3,1,0.08,0.0,0.02,0.08,0.08,0.2,0.08,15,90,11,15,25,1,3,114.4,10.4,109.8,12.6,118.0,12.6,38.707880334629614,39.057791938499335,40.002631492388026
2021-01-01,16,28,32,44,48,1,9,2021,1,4,1,53,1,0,168,33.6,12.83744522870497,16,48,32,10,5.0,8,5,0,0,0,1,1,1,2,0.08,0.0,0.0,0.02,0.0,0.16,0.12,2,74,65,38,77,5,10,126.6,11.8,122.1,11.9,122.0,12.35,44.90879646572598,35.5979088025,40.83600062896004
2021-01-05,12,34,37,38,42,1,3,2021,1,1,5,1,1,0,163,32.6,11.865917579353061,12,42,30,4,2.0,2,4,1,0,0,1,0,3,1,0.02,0.0,0.02,0.0,0.08,0.18,0.0,19,198,17,92,22,1,70,148.0,9.6,122.5,10.7,123.55,11.8,23.010866998007582,36.07784792793366,41.812205470601434
2021-01-08,18,23,37,41,42,4,6,2021,1,4,8,1,1,0,161,32.2,10.986355173577815,18,42,24,10,5.0,2,2,3,2,0,1,1,1,2,0.0,0.02,0.04,0.1,0.1,0.1,0.06,115,30,1,25,1,5,15,156.2,8.6,125.3,10.5,126.75,11.7,17.07922714879077,38.01768594278775,42.121222304451884
2021-01-12,2,10,18,34,35,6,9,2021,1,1,12,2,1,0,99,19.8,14.567086187704115,2,35,33,15,7.5,3,4,1,1,2,1,0,2,0,0.1,0.06,0.02,0.04,0.02,0.06,0.12,6,6,20,11,8,20,3,150.8,10.0,125.6,10.6,127.7,11.8,29.072323608545524,37.77182959708343,41.21586306776864
2021-01-15,4,10,27,38,40,3,11,2021,1,4,15,2,1,0,119,23.8,16.25423021862309,4,40,36,14,7.0,8,4,1,0,2,0,1,2,0,0.06,0.08,0.06,0.02,0.02,0.22,0.1,29,1,6,3,33,5,7,142.0,10.6,128.2,10.5,126.35,12.35,31.048349392519988,36.13800707780595,41.026660138320615
2021-01-19,25,27,31,35,43,5,6,2021,1,1,19,3,1,0,161,32.2,7.155417527999327,25,43,18,11,5.5,1,0,5,1,0,0,2,2,1,0.02,0.0,0.02,0.02,0.02,0.1,0.08,16,145,38,38,39,17,3,140.6,10.8,133.6,11.3,128.35,12.05,29.71195045768616,36.64908669469888,41.72122393118149
2021-01-22,8,16,42,44,47,6,7,2021,1,4,22,3,1,0,157,31.4,18.022208521710095,8,47,39,13,6.5,1,4,1,1,1,1,0,0,3,0.02,0.02,0.02,0.04,0.02,0.08,0.1,47,24,38,6,31,3,18,139.4,12.6,143.7,11.1,132.1,12.15,28.68449058289161,24.93123877120165,40.69385056349683
2021-01-26,5,7,25,37,40,2,8,2021,1,1,26,4,1,0,114,22.8,16.34625339336204,5,40,35,10,5.0,6,1,4,2,2,0,1,2,0,0.08,0.02,0.04,0.06,0.04,0.04,0.1,24,24,20,28,3,14,8,130.0,12.6,143.1,10.6,131.1,12.25,27.513632984395223,25.627459231587284,40.88996788558548
2021-01-29,1,5,27,36,42,1,6,2021,1,4,29,4,1,0,111,22.2,18.376615575235828,1,42,41,7,3.5,5,2,3,1,2,0,1,1,1,0.04,0.04,0.06,0.02,0.08,0.2,0.1,15,18,4,50,6,7,3,132.4,11.0,141.6,10.5,126.95,12.0,24.49081460466352,27.134234219278564,38.30002748384341
2021-02-02,18,20,35,38,48,9,12,2021,2,1,33,5,1,0,159,31.8,12.657013865837392,18,48,30,21,10.5,3,4,1,1,0,2,0,2,1,0.02,0.06,0.04,0.04,0.02,0.06,0.24,7,17,33,5,9,34,15,140.4,12.4,141.2,11.5,125.5,12.05,25.530374066981413,26.811274577021614,36.36727852573552
2021-02-05,12,19,37,44,45,2,6,2021,2,4,36,5,1,0,157,31.4,15.043270920913443,12,45,33,8,4.0,4,2,3,2,0,2,0,1,2,0.04,0.04,0.06,0.06,0.1,0.06,0.12,9,23,8,4,11,3,2,139.6,11.8,140.1,11.3,131.1,11.6,24.774987386475043,25.795994521113816,31.634258578153446
2021-02-09,5,10,24,31,37,9,10,2021,2,1,40,6,1,0,107,21.4,13.612494260788505,5,37,32,19,9.5,1,2,3,1,2,0,1,2,0,0.08,0.08,0.0,0.0,0.0,0.08,0.06,4,7,58,108,71,2,25,129.6,13.0,134.5,12.8,128.5,11.75,26.05379051117132,26.34493415356271,31.35618800676816
2021-02-12,7,23,30,32,36,8,12,2021,2,4,43,6,1,0,128,25.6,11.414902540100814,7,36,29,20,10.0,4,3,2,2,1,0,2,2,0,0.08,0.04,0.02,0.04,0.0,0.08,0.22,13,10,49,27,91,22,3,132.4,15.0,131.2,13.8,128.25,12.15,24.673872821265817,24.670270007079793,31.33834879605433
2021-02-16,5,9,25,29,30,6,7,2021,2,1,47,7,1,0,98,19.6,11.738824472663351,5,30,25,13,6.5,1,1,4,1,2,0,3,0,0,0.1,0.04,0.06,0.02,0.02,0.08,0.12,2,19,6,18,30,7,7,129.8,16.2,131.1,13.6,128.35,12.1,27.958898404622467,24.816884933000278,31.233037501641583
2021-02-19,4,12,25,46,48,7,12,2021,2,4,50,7,1,0,135,27.0,19.748417658131498,4,48,44,19,9.5,5,4,1,1,1,1,1,0,2,0.08,0.06,0.08,0.0,0.04,0.04,0.24,10,30,1,58,5,18,2,125.0,15.8,132.7,14.1,130.45,12.3,23.377339455121966,24.463351274008932,30.12338661327164
2021-02-23,9,18,30,39,45,1,3,2021,2,1,54,8,1,0,141,28.2,14.788509052639485,9,45,36,4,2.0,2,2,3,0,1,1,1,1,1,0.02,0.0,0.02,0.02,0.12,0.22,0.02,20,52,3,44,5,7,14,121.8,15.0,130.7,13.4,132.15,12.35,18.485129158326245,22.642388959157465,29.686564389689135
2021-02-26,6,12,22,29,33,6,11,2021,2,4,57,8,1,0,102,20.4,11.326958991715296,6,33,27,17,8.5,5,3,2,1,1,1,2,1,0,0.06,0.06,0.0,0.04,0.0,0.1,0.08,22,2,77,3,97,3,12,120.8,14.6,125.2,13.8,134.45,12.45,19.588261791185136,22.22011101082372,24.866961806253787
2021-03-02,2,19,24,26,49,6,7,2021,3,1,61,9,1,1,120,24.0,16.867127793433,2,49,47,13,6.5,1,3,2,1,1,1,2,0,1,0.12,0.06,0.02,0.0,0.02,0.12,0.12,14,7,6,78,26,1,4,119.2,13.2,125.8,14.1,134.45,12.35,19.17550520846854,21.96360626126767,24.866961806253787
2021-03-05,4,5,39,46,48,7,10,2021,3,4,64,9,1,1,142,28.4,22.074872593063816,4,48,44,17,8.5,3,3,2,1,2,0,0,1,2,0.08,0.06,0.04,0.02,0.06,0.04,0.06,4,10,19,4,4,4,7,128.0,14.0,128.9,15.1,135.25,12.8,16.98528775146306,21.82989794855766,24.838160369204402
2021-03-09,1,16,21,32,33,11,12,2021,3,1,68,10,1,1,103,20.6,13.126309458488324,1,33,32,23,11.5,1,2,3,1,1,1,1,2,0,0.06,0.04,0.04,0.06,0.02,0.02,0.22,11,13,24,7,3,46,5,121.6,14.8,123.3,15.3,132.25,13.4,19.526904516589497,20.38545232921414,24.933332160615436
2021-03-12,4,6,9,11,44,10,11,2021,3,4,71,10,1,1,74,14.8,16.543881044059763,4,44,40,21,10.5,1,3,2,1,3,1,0,0,1,0.1,0.02,0.0,0.0,0.06,0.0,0.1,2,41,180,600,33,101,4,108.2,18.2,115.0,16.6,127.55,13.95,25.08385935218119,21.974732965132507,26.64083727149577
2021-03-16,23,25,32,35,47,2,6,2021,3,1,75,11,1,1,162,32.4,9.528903399657278,23,47,24,8,4.0,4,1,4,2,0,0,2,2,1,0.0,0.02,0.02,0.02,0.04,0.08,0.14,287,50,21,16,15,11,11,120.2,16.4,120.5,15.5,127.5,14.15,34.10571799566759,26.222339924406167,26.571650900517067
2021-03-19,3,9,35,43,44,1,10,2021,3,4,78,11,1,1,134,26.8,19.421637418096342,3,44,41,11,5.5,9,1,4,1,2,0,0,1,2,0.02,0.04,0.04,0.0,0.08,0.2,0.08,37,9,13,54,2,7,4,123.0,16.0,121.1,14.6,126.15,14.2,34.65544690232696,26.48039106794131,25.441935957453403
2021-03-23,2,26,29,36,49,3,9,2021,3,1,82,12,1,1,142,28.4,17.21336689901194,2,49,47,12,6.0,6,3,2,0,1,0,2,1,1,0.1,0.0,0.04,0.02,0.04,0.2,0.1,6,116,32,15,6,19,20,123.0,15.0,125.5,14.5,128.3,14.05,34.65544690232696,25.86396033952343,24.83651810497899
2021-03-26,10,12,37,49,50,3,8,2021,3,4,85,12,1,1,158,31.6,19.50128200913981,10,50,40,11,5.5,5,3,2,1,1,1,0,1,2,0.02,0.08,0.08,0.0,0.12,0.22,0.08,44,8,14,300,27,1,17,134.0,12.6,127.8,13.7,130.25,13.9,35.440090293338685,27.75608041492886,25.587568939047877
2021-03-30,24,27,28,29,42,4,8,2021,3,1,89,13,1,1,150,30.0,6.96419413859206,24,42,18,12,6.0,4,3,2,2,0,0,4,0,1,0.0,0.02,0.02,0.06,0.08,0.06,0.1,118,20,44,9,17,23,1,149.2,10.8,128.7,14.5,129.7,13.95,11.454256850620812,28.37075959504782,25.003368194158025
2021-04-02,4,21,34,40,47,2,5,2021,4,4,92,13,2,1,146,29.2,17.020575783445164,4,47,43,7,3.5,3,3,2,1,1,0,1,2,1,0.08,0.02,0.0,0.06,0.04,0.1,0.02,6,28,54,27,5,5,28,146.0,10.6,133.1,13.5,129.15,13.65,8.944271909998871,27.155723767436818,24.486892304595205
2021-04-06,2,21,37,38,50,7,8,2021,4,1,96,14,2,1,148,29.6,18.555322686496186,2,50,48,15,7.5,1,3,2,1,1,0,1,2,1,0.12,0.04,0.1,0.06,0.12,0.06,0.1,4,1,3,18,3,9,2,148.8,11.4,135.9,13.7,130.85,13.9,5.9329587896760145,27.09838043541021,24.559862420324432
2021-04-09,2,8,32,35,44,8,11,2021,4,4,99,14,2,1,121,24.2,18.19890106572372,2,44,42,19,9.5,3,4,1,1,2,0,0,2,1,0.14,0.0,0.04,0.04,0.08,0.06,0.1,1,63,7,7,6,16,8,144.6,12.8,133.8,13.9,131.35,14.5,13.957077057894153,27.385316422410668,24.234110366653834
2021-04-13,16,20,31,47,50,2,8,2021,4,1,103,15,2,1,164,32.8,15.385057685949702,16,50,34,10,5.0,6,3,2,2,0,2,0,1,2,0.06,0.06,0.02,0.02,0.12,0.12,0.12,29,20,24,38,2,3,2,145.8,12.6,139.9,12.6,131.6,13.95,15.562776101968279,26.543256101022088,24.557987231084432
2021-04-16,6,11,29,40,48,5,9,2021,4,4,106,15,2,1,134,26.8,18.102486017119308,6,48,42,14,7.0,4,3,2,0,1,1,1,1,1,0.04,0.0,0.06,0.06,0.08,0.06,0.1,14,90,7,4,12,25,7,142.6,13.0,145.9,11.9,130.45,14.25,16.11831256676691,13.633700076566944,23.833799529240007
2021-04-20,5,17,28,41,46,10,11,2021,4,1,110,16,2,1,137,27.4,16.890825912311097,5,46,41,21,10.5,1,2,3,1,1,1,1,0,2,0.08,0.0,0.04,0.02,0.02,0.02,0.12,18,81,6,29,38,11,3,140.8,15.8,143.4,13.2,131.95,14.35,16.146206984923634,12.606876430477788,23.216316857353863
2021-04-23,3,14,15,19,29,2,8,2021,4,4,113,16,2,1,80,16.0,9.38083151964686,3,29,26,10,5.0,6,1,4,2,1,3,1,0,0,0.04,0.0,0.0,0.0,0.0,0.14,0.14,10,55,53,94,199,3,3,127.2,14.8,138.0,13.1,129.55,13.85,30.67083305031021,23.734644158557224,25.96450005599754
2021-04-27,13,14,24,35,49,1,10,2021,4,1,117,17,2,1,135,27.0,15.182226450688976,13,49,36,11,5.5,9,2,3,1,0,2,1,1,1,0.0,0.02,0.04,0.06,0.06,0.18,0.08,52,1,16,5,10,11,11,130.0,13.2,137.3,13.0,131.4,13.75,30.602287496198716,23.706773528068137,24.894302878158175
2021-04-30,1,16,24,28,46,2,11,2021,4,4,120,17,2,1,115,23.0,16.492422502470642,1,46,45,13,6.5,9,4,1,1,1,1,2,0,1,0.08,0.04,0.06,0.02,0.04,0.16,0.14,15,15,1,48,3,2,3,120.2,13.8,133.0,13.2,130.4,13.45,24.15988410568237,23.433119961095898,25.142541009632538
2021-05-04,3,10,13,28,46,4,11,2021,5,1,124,18,2,1,100,20.0,17.161002301730512,3,46,43,15,7.5,7,3,2,1,2,1,1,0,1,0.06,0.08,0.04,0.04,0.06,0.08,0.16,3,24,39,1,1,10,1,113.4,14.0,128.0,13.5,128.35,14.0,24.089416763383994,24.702676418198507,25.893049260371058
2021-05-07,14,22,33,38,47,8,9,2021,5,4,127,18,2,1,154,30.8,13.026895255585652,14,47,33,17,8.5,1,3,2,1,0,1,1,2,1,0.04,0.0,0.0,0.08,0.06,0.08,0.1,44,70,131,9,10,8,6,116.8,13.2,128.8,14.5,130.95,14.0,28.960317677815702,25.468062788956306,25.71805632338168
2021-05-11,14,25,34,43,46,5,6,2021,5,1,131,19,2,1,162,32.4,13.164345787011218,14,46,32,11,5.5,1,3,2,1,0,1,1,1,2,0.06,0.02,0.02,0.02,0.08,0.06,0.12,1,16,11,15,2,7,16,133.2,13.4,130.2,14.1,133.05,13.9,25.97498796919835,26.980651503541473,26.480330336626132
2021-05-14,6,16,18,29,38,6,11,2021,5,4,134,19,2,1,107,21.4,12.361229712289955,6,38,32,17,8.5,5,4,1,1,1,2,1,1,0,0.06,0.06,0.02,0.08,0.02,0.1,0.18,8,4,35,13,46,21,3,127.6,14.6,128.8,13.9,131.3,13.9,28.39542216625773,27.85996729678225,27.008965373118546
2021-05-18,5,13,38,39,40,4,12,2021,5,1,138,20,2,1,135,27.0,16.688319268278637,5,40,35,16,8.0,8,2,3,2,1,1,0,3,0,0.08,0.02,0.02,0.02,0.04,0.1,0.16,8,44,50,24,32,4,20,131.6,15.2,125.9,14.5,132.9,13.55,27.57353803921433,25.16810150435132,26.179340991263366
2021-05-21,2,9,13,15,35,3,10,2021,5,4,141,20,2,1,74,14.8,12.336936410632909,2,35,33,13,6.5,7,1,4,1,2,2,0,1,0,0.16,0.06,0.06,0.0,0.04,0.12,0.08,12,18,5,83,37,16,7,126.4,14.8,119.9,14.4,132.9,13.15,36.14277244484713,29.75623184029405,26.179340991263366
2021-05-25,1,21,26,30,38,2,8,2021,5,1,145,21,2,1,116,23.2,13.881642554107204,1,38,37,10,5.0,6,3,2,2,1,0,3,1,0,0.08,0.06,0.0,0.02,0.04,0.16,0.16,7,14,112,43,3,7,9,118.8,13.4,117.8,13.3,130.6,13.25,32.72155253040424,29.150185819876494,25.50005159953502
2021-05-28,11,13,16,34,40,1,12,2021,5,4,148,21,2,1,114,22.8,13.255187663703596,11,40,29,13,6.5,11,3,2,1,0,3,0,2,0,0.0,0.04,0.02,0.04,0.06,0.16,0.14,66,3,45,39,3,9,3,109.2,13.8,121.2,13.6,129.6,13.35,22.241852440837906,26.071696019502255,25.750625950491123
2021-06-01,3,10,26,35,44,6,7,2021,6,1,152,22,2,2,118,23.6,17.03819239238717,3,44,41,13,6.5,1,3,2,1,2,0,1,1,1,0.06,0.1,0.02,0.08,0.06,0.12,0.06,8,8,2,10,15,5,26,111.4,13.0,119.5,13.8,128.4,13.4,22.512218904408478,25.622255950637836,25.701525656128542
2021-06-04,7,20,36,40,46,2,4,2021,6,4,155,22,2,2,149,29.8,15.974980438172686,7,46,39,6,3.0,2,4,1,2,1,1,0,2,1,0.04,0.04,0.0,0.06,0.08,0.16,0.0,32,15,69,14,7,3,65,114.2,11.0,122.9,13.1,127.95,13.15,26.668333281253357,27.167995877502577,25.23046404229371
2021-06-08,2,11,26,36,47,7,9,2021,6,1,159,23,2,2,122,24.4,18.22909761891685,2,47,45,16,8.0,2,3,2,0,1,1,1,1,1,0.16,0.02,0.04,0.04,0.08,0.08,0.1,5,15,2,22,9,18,9,123.8,11.6,125.1,13.2,126.55,13.35,14.394443372357346,25.971993463044807,24.714102089804232
2021-06-11,9,17,21,33,39,7,11,2021,6,4,162,23,2,2,119,23.8,12.132600710482482,9,39,30,18,9.0,4,0,5,0,1,1,1,2,0,0.02,0.02,0.02,0.0,0.0,0.1,0.18,31,15,27,81,83,1,8,124.4,13.2,121.6,13.3,125.2,13.9,14.04635183953478,23.922095783326828,24.33018484797938
2021-06-15,11,21,26,30,31,2,3,2021,6,1,166,24,2,2,119,23.8,8.167006795638168,11,31,20,5,2.5,1,2,3,1,0,1,3,1,0,0.02,0.08,0.06,0.04,0.0,0.18,0.04,5,6,2,6,61,3,32,125.4,11.6,117.3,12.7,123.75,13.4,13.277801022759823,19.264532753799596,23.757270355342715
2021-06-18,11,20,27,30,41,3,5,2021,6,4,169,24,2,2,129,25.8,11.21160113453917,11,41,30,8,4.0,2,2,3,0,0,2,2,0,1,0.04,0.06,0.06,0.06,0.0,0.12,0.04,1,4,40,1,54,8,22,127.6,10.6,119.5,11.8,124.15,12.85,12.641202474448427,19.213710382606024,23.775872334431
2021-06-22,6,24,26,27,41,3,8,2021,6,1,173,25,2,2,124,24.8,12.477980605851252,6,41,35,11,5.5,5,3,2,1,1,0,3,0,1,0.06,0.0,0.08,0.0,0.02,0.12,0.16,11,93,2,113,1,1,8,122.6,11.6,118.4,11.3,122.15,12.9,4.1593268686174145,18.530455412044606,21.851833597640077
2021-06-25,1,29,30,33,36,3,12,2021,6,4,176,25,2,2,129,25.8,14.131525041551603,1,36,35,15,7.5,9,2,3,1,1,0,2,2,0,0.08,0.0,0.04,0.02,0.02,0.12,0.12,9,62,35,4,38,1,8,124.0,11.4,123.9,11.5,121.9,12.95,5.0000000000002265,10.159286939106918,21.737428308649775
2021-06-29,6,12,20,24,48,5,6,2021,6,1,180,26,2,2,110,22.0,16.1245154965971,6,48,42,11,5.5,1,5,0,1,1,2,1,0,1,0.08,0.06,0.0,0.0,0.08,0.06,0.12,2,27,69,57,21,14,14,122.2,10.0,123.3,11.6,120.55,12.45,7.981227975694145,10.832564075252062,21.588191216496227
2021-07-02,9,14,29,38,49,7,10,2021,7,4,183,26,3,2,139,27.8,16.57407614318216,9,49,40,17,8.5,3,2,3,1,1,1,1,1,1,0.04,0.04,0.04,0.08,0.06,0.1,0.1,6,19,22,16,19,6,12,126.2,12.4,125.8,12.0,123.5,12.8,10.56882207249235,11.321562514855257,19.70439438030869
2021-07-06,2,5,21,27,42,9,11,2021,7,1,187,27,3,2,97,19.4,16.44080290010193,2,42,40,20,10.0,2,2,3,0,2,0,2,0,1,0.14,0.04,0.04,0.02,0.04,0.04,0.18,8,35,7,4,28,42,7,119.8,14.8,123.7,12.7,121.6,13.25,16.483324907311744,14.445683707522292,20.358368252262785
2021-07-09,6,19,36,37,49,4,11,2021,7,4,190,27,3,2,147,29.4,16.890825912311097,6,49,43,15,7.5,7,2,3,1,1,1,0,2,1,0.1,0.04,0.02,0.02,0.08,0.06,0.2,3,37,10,47,2,15,1,124.4,15.6,123.5,13.6,123.2,13.35,20.634921855921874,14.065323790561328,21.05781515132499
2021-07-13,5,6,8,11,22,3,4,2021,7,1,194,28,3,2,52,10.4,6.87749954561976,5,22,17,7,3.5,1,3,2,1,3,1,1,0,0,0.1,0.02,0.0,0.02,0.0,0.12,0.02,16,35,65,35,1282,5,11,109.0,14.0,116.5,12.7,120.8,12.95,37.874793728811355,26.667708312988974,25.997165837432206
2021-07-16,5,16,42,47,49,3,11,2021,7,4,197,28,3,2,159,31.8,19.992498593222408,5,49,44,14,7.0,8,2,3,0,1,1,0,0,3,0.12,0.08,0.02,0.02,0.1,0.14,0.2,1,18,50,27,2,1,2,118.8,14.6,120.5,12.3,121.05,12.8,44.03634862247328,29.889611721949233,26.35481579881518
2021-07-20,3,12,19,41,48,6,9,2021,7,1,201,29,3,2,123,24.6,19.191143790821847,3,48,45,15,7.5,3,2,3,1,1,2,0,0,2,0.08,0.08,0.0,0.02,0.1,0.1,0.08,14,6,77,26,6,14,12,115.6,14.2,120.9,13.3,119.1,13.0,42.76447123489317,29.89407224778103,24.54619704707207
2021-07-23,23,24,26,34,50,2,4,2021,7,4,204,29,3,2,157,31.4,11.260550608207398,23,50,27,6,3.0,2,4,1,2,0,0,3,1,1,0.02,0.02,0.1,0.02,0.06,0.18,0.04,37,9,9,16,29,11,3,127.6,11.4,123.7,13.1,121.6,12.45,44.61838186218771,31.975858949456743,25.764929243981495
2021-07-27,5,9,19,21,25,10,12,2021,7,1,208,30,3,2,79,15.8,8.438009243891594,5,25,20,22,11.0,2,0,5,2,2,1,2,0,0,0.12,0.06,0.02,0.0,0.0,0.04,0.14,3,19,2,77,397,28,9,114.0,12.8,119.2,14.2,118.8,12.75,47.49736834815173,34.956480880597105,27.233106786835087
2021-07-30,10,23,33,35,37,5,10,2021,7,4,211,30,3,2,138,27.6,11.216059914247962,10,37,27,15,7.5,5,1,4,1,1,0,1,3,0,0.02,0.02,0.02,0.08,0.02,0.06,0.12,36,48,24,17,49,9,8,131.2,14.4,120.1,14.2,122.0,12.85,32.698623824252905,35.350467543662724,25.389595879953912
2021-08-03,17,21,23,45,46,7,11,2021,8,1,215,31,3,2,152,30.4,13.957077057894322,17,46,29,18,9.0,4,1,4,0,0,1,2,0,2,0.0,0.08,0.0,0.0,0.1,0.12,0.22,251,14,111,119,17,9,5,129.8,15.2,124.3,14.9,123.8,13.25,31.332092173999495,36.49368286277621,26.204860939186624
2021-08-06,7,14,21,26,32,4,12,2021,8,4,218,31,3,2,100,20.0,9.82344135219425,7,32,25,16,8.0,8,3,2,2,1,1,2,1,0,0.04,0.06,0.06,0.02,0.0,0.08,0.14,18,10,9,45,64,8,3,125.2,15.4,120.4,14.8,123.1,13.4,34.14234906974038,36.83054288072448,26.663398922591753
2021-08-10,9,37,47,48,49,2,7,2021,8,1,222,32,3,2,190,38.0,16.911534525287763,9,49,40,9,4.5,5,1,4,1,1,0,0,1,3,0.06,0.0,0.0,0.0,0.12,0.18,0.06,11,187,496,75,7,5,20,131.8,16.0,129.7,13.7,126.7,13.2,43.68294861842548,41.68679513813563,30.520226252869072
2021-08-13,6,12,44,47,49,8,12,2021,8,4,225,32,3,2,158,31.6,20.81585933849477,6,49,43,20,10.0,4,3,2,2,1,1,0,0,3,0.12,0.1,0.0,0.04,0.14,0.04,0.14,10,7,893,8,1,28,2,147.6,15.6,130.8,14.2,127.15,13.9,32.72308053958238,42.33412072758542,30.9299292969737
2021-08-17,12,31,41,42,47,4,6,2021,8,1,229,33,3,2,173,34.6,13.903237033151669,12,47,35,10,5.0,2,2,3,2,0,1,0,1,3,0.0,0.0,0.0,0.0,0.08,0.1,0.06,55,170,197,68,20,3,14,154.6,14.6,142.9,14.5,129.7,13.6,33.879197156957424,33.725855561176466,32.543250573578824
2021-08-20,3,9,19,20,23,9,11,2021,8,4,232,33,3,2,74,14.8,8.438009243891594,3,23,20,20,10.0,2,1,4,0,2,2,1,0,0,0.1,0.06,0.04,0.0,0.0,0.02,0.24,9,7,7,83,86,13,5,139.0,15.0,134.4,15.1,127.45,13.7,49.658836071740524,39.44391235947853,34.79938747192334
2021-08-24,19,21,36,44,50,3,10,2021,8,1,236,34,3,2,170,34.0,13.729530217745982,19,50,31,13,6.5,7,3,2,1,0,1,1,1,2,0.0,0.1,0.04,0.0,0.08,0.16,0.12,95,6,13,57,9,11,7,153.0,14.4,139.1,14.9,130.0,14.1,45.6179789118281,40.714316346410115,35.995613767878964
2021-08-27,2,3,31,46,50,8,12,2021,8,4,239,34,3,2,132,26.4,22.941229260874405,2,50,48,20,10.0,4,3,2,2,2,0,0,1,2,0.12,0.0,0.02,0.02,0.1,0.06,0.14,15,72,39,50,1,4,4,141.4,16.6,136.6,16.3,130.15,14.7,40.99756090305857,40.25805647458795,35.99747798183413
2021-08-31,5,13,17,32,43,2,10,2021,8,1,243,35,3,2,110,22.0,15.297058540778355,5,43,38,12,6.0,8,1,4,2,1,2,0,1,1,0.1,0.04,0.0,0.02,0.0,0.2,0.12,10,27,83,50,64,6,2,131.8,15.0,139.7,15.3,129.45,14.75,41.751646674113346,36.331957160482204,36.258538014478326
2021-09-03,5,7,13,29,35,3,7,2021,9,4,246,35,3,3,89,17.8,13.461054936371072,5,35,30,10,5.0,4,0,5,0,2,1,1,1,0,0.12,0.0,0.04,0.04,0.02,0.18,0.04,1,63,30,32,30,3,7,115.0,15.0,134.8,14.8,127.45,14.5,37.735924528226484,39.73187916802103,37.37079495795448
2021-09-07,7,19,35,42,43,7,9,2021,9,1,250,36,3,3,146,29.2,15.690761613127643,7,43,36,16,8.0,2,1,4,0,1,1,0,1,2,0.04,0.02,0.02,0.02,0.02,0.1,0.1,9,17,49,6,2,10,14,129.4,14.2,134.2,14.6,129.25,14.75,31.381523226255297,39.48783216243822,37.35304539123955
2021-09-10,1,6,7,18,28,2,8,2021,9,4,253,36,3,3,60,12.0,10.88577052853862,1,28,27,10,5.0,6,3,2,2,3,1,1,0,0,0.06,0.02,0.0,0.0,0.0,0.2,0.14,22,17,422,225,90,3,23,107.4,13.6,130.2,14.0,125.3,14.4,34.23156438143029,44.98098363629778,40.32643119136111
2021-09-14,12,18,35,38,45,2,8,2021,9,1,257,37,3,3,148,29.6,13.974977638622539,12,45,33,10,5.0,6,3,2,2,0,2,0,2,1,0.02,0.0,0.02,0.06,0.0,0.22,0.16,8,58,2,21,58,1,1,110.6,11.6,126.0,14.1,127.85,13.9,37.68023354492387,40.51611476382643,40.05427239186986
2021-09-17,5,7,8,10,34,1,9,2021,9,4,260,37,3,3,64,12.8,11.987493482792807,5,34,29,10,5.0,8,3,2,0,4,0,0,1,0,0.14,0.02,0.02,0.0,0.0,0.04,0.1,4,4,19,877,119,32,3,101.4,11.2,116.6,13.1,123.7,13.65,43.09060222368688,43.08957079283926,42.207632135981285
